gene,cluster_id,logFC,logCPM,F,p_adj_val,p_adj.loc,p_adj.glb,contrast
AP001266.2,Ast,-0.633827261975711,3.51387022249677,5.70901949635887,0.0191645159301852,0.305984353733884,0.321915672526956,High_vs_Not_AD
FOSL1,Ast,1.14376001191351,0.787309687958089,3.9567493824242,0.0497181403133783,0.390883193666151,0.387974140572653,High_vs_Not_AD
C11orf68,Ast,0.628871176240634,2.29948767766703,9.67831909713975,0.00256377928851815,0.168022418062373,0.215265940682986,High_vs_Not_AD
AP001107.1,Ast,-0.807452687947167,0.321087852995877,7.04651396593224,0.00927179082743014,0.25827135776726,0.287183783250001,High_vs_Not_AD
SYT12,Ast,0.529728674092873,4.14917961240463,7.13024956341406,0.00912867150736726,0.25827135776726,0.287183783250001,High_vs_Not_AD
RHOD,Ast,0.683996045297145,1.06814861501639,5.97507726774802,0.0165433532500471,0.293844332906849,0.312690582728126,High_vs_Not_AD
AP003419.3,Ast,0.822207849339288,0.0218875034953491,6.17992959645769,0.01451535325027,0.286967377155985,0.307250547973271,High_vs_Not_AD
PITPNM1,Ast,0.639331255610385,1.72184566944595,5.74341146641258,0.0187956787676506,0.304800186159393,0.319809991805966,High_vs_Not_AD
MRGPRF,Ast,1.66722472081577,1.61901945538959,11.3427628009039,0.00114172749671204,0.123836880230805,0.169958551463184,High_vs_Not_AD
AP000763.3,Ast,-0.552496795612589,1.62482289892385,5.480788163504,0.0216090060401084,0.31914083505332,0.329033807882845,High_vs_Not_AD
AP001372.1,Ast,1.09445987968288,0.496677820104883,10.7032033663455,0.00148794258827177,0.137879673563938,0.185318193253658,High_vs_Not_AD
ARRB1,Ast,0.56511825407244,7.07237199140513,7.47593921384261,0.00765029741469946,0.248465281152035,0.277707159428626,High_vs_Not_AD
SERPINH1,Ast,-0.897411829589292,3.42145324288741,5.40852954307461,0.0225013012462467,0.321315344199102,0.3300027927029,High_vs_Not_AD
AP001922.5,Ast,-0.523861009670629,0.669288108650545,5.16052352248488,0.0254682602175858,0.329064307572256,0.338595062031665,High_vs_Not_AD
AP003119.2,Ast,-1.33925460291644,-0.0463693222806921,18.0040483204573,4.66959973429202e-05,0.0447510675522352,0.0709891161686619,High_vs_Not_AD
AP000793.1,Ast,0.684594892107513,0.98115357746964,4.39622892856497,0.0388429914838093,0.367115908584682,0.367145064064339,High_vs_Not_AD
AP000857.2,Ast,-0.878961333209672,2.27310453667597,6.58655493682255,0.0120835423149582,0.277278880242318,0.299960075604535,High_vs_Not_AD
PRSS23,Ast,-0.696340781126236,4.95383898233345,4.60391360234282,0.034838447446672,0.356080506369203,0.358912668952893,High_vs_Not_AD
AP001528.1,Ast,-0.929023147550762,5.15118110166245,9.16080933187251,0.00329775789178831,0.183353491300017,0.230319987785044,High_vs_Not_AD
FZD4,Ast,-0.624201407395555,3.7829854091651,7.12234821868146,0.00916711685951927,0.25827135776726,0.287183783250001,High_vs_Not_AD
NOX4,Ast,-0.758055852632339,0.355788685603967,5.84247178320366,0.0175153873294087,0.299221476002877,0.316141817544787,High_vs_Not_AD
SCARNA9,Ast,1.05579869017763,0.423838705634032,10.3247737730357,0.0017883697758262,0.144687429775576,0.19453919891042,High_vs_Not_AD
AP000787.1,Ast,-0.677750888167283,4.76272148975293,6.67856822289099,0.0115193567998983,0.273048146072851,0.298361970901725,High_vs_Not_AD
JRKL-AS1,Ast,-0.980751968732897,-0.221911647501968,4.14553872917271,0.0440631290689724,0.379100713251388,0.37713738561763,High_vs_Not_AD
ANGPTL5,Ast,1.41218270977661,0.707632117742425,15.3113772341785,0.000174048925762032,0.073504194201076,0.101795355817164,High_vs_Not_AD
AP002961.1,Ast,-0.7507620814914,2.05763718716633,4.43118024064936,0.0383212550251818,0.365731169655328,0.365697886173143,High_vs_Not_AD
AP001001.1,Ast,-0.847964391144894,0.230385300617157,5.64731598360835,0.0193886934512322,0.305984353733884,0.322142586453816,High_vs_Not_AD
CRYAB,Ast,-1.02486681620218,6.52693141126069,5.7869575204793,0.0183809577034174,0.302763474884881,0.318762072312981,High_vs_Not_AD
HSPB2,Ast,0.98501759025886,2.00234024575092,7.50210568555967,0.00754934111349998,0.247546996470649,0.27701719853064,High_vs_Not_AD
C11orf52,Ast,0.696641159673326,1.34996831331807,4.3024342584497,0.0410778582678673,0.370495097734255,0.371224228096352,High_vs_Not_AD
AP003100.2,Ast,1.32667214346741,0.626464362341995,12.2688454811956,0.000706497407417415,0.107207284932894,0.148070307732189,High_vs_Not_AD
NXPE1,Ast,-0.586838248978965,0.975126921248239,4.60645949826683,0.0346226740700345,0.356048692399197,0.358501787812166,High_vs_Not_AD
AP000462.1,Ast,-0.777948764731777,6.29009619049584,4.95499028059809,0.0287419431723986,0.339784889832602,0.346246930062189,High_vs_Not_AD
AP000462.2,Ast,-0.716912897605293,1.48224740160802,4.91905055923375,0.0292578418136974,0.342215027790265,0.347595926574611,High_vs_Not_AD
TAGLN,Ast,-0.64045960481046,2.63067048854858,7.42518419954411,0.0078559487209985,0.250695701226848,0.279347116929076,High_vs_Not_AD
DSCAML1,Ast,-0.58071624188794,4.60810380453851,4.64420384501697,0.03407460631889,0.355224191609059,0.357673906222935,High_vs_Not_AD
RPS25,Ast,-0.886232148872486,5.18516930237415,11.8996590516915,0.000887077682358626,0.118171845081452,0.157395555084387,High_vs_Not_AD
AP002762.3,Ast,-0.623875681846452,1.40489258061948,5.12344548408676,0.0261642449755833,0.330996876048664,0.339885626682506,High_vs_Not_AD
AP000866.2,Ast,-0.879461601670807,-0.182217966702749,10.3053484815196,0.00173608692326583,0.144109407890458,0.194020017275171,High_vs_Not_AD
CCDC15-DT,Ast,-0.508768709687189,2.01289368252787,7.69628774957837,0.00683989705645359,0.243691615049293,0.272202117334301,High_vs_Not_AD
SLC37A2,Ast,-0.534695994539385,0.730754286677466,4.38561744067104,0.0390574913686346,0.367592293113337,0.367431140482416,High_vs_Not_AD
AP000708.1,Ast,-0.753980761865417,1.0251465596958,9.64075465949501,0.00256642277970976,0.168022418062373,0.215265940682986,High_vs_Not_AD
ETS1,Ast,0.588620910932318,2.57643435447128,6.63672110436522,0.0117791713266994,0.275632796496688,0.298884415234177,High_vs_Not_AD
ADAMTS8,Ast,-0.595565409967699,0.324297071147473,4.29843780080002,0.0407954734888918,0.370495097734255,0.370950221546322,High_vs_Not_AD
AP000844.2,Ast,-0.584924397386772,3.05853241560549,4.08674526201609,0.0464739006718016,0.383422193649067,0.382510676240262,High_vs_Not_AD
AP000844.1,Ast,-0.852778072405839,1.2798636827374,5.16979277128124,0.0254831839662137,0.329064307572256,0.338595062031665,High_vs_Not_AD
GALNT8,Ast,0.733719426426064,4.52211819107582,6.33729345387529,0.0137583143393742,0.281465013582968,0.303686680160691,High_vs_Not_AD
MRPL51,Ast,-0.718555591839284,3.28071741762649,9.98511565913124,0.00220883074879385,0.160398157639788,0.20865643221467,High_vs_Not_AD
AC006064.1,Ast,-0.53525705969644,0.292607217043478,4.10246337877244,0.0455463109048437,0.382241290918283,0.380355937892171,High_vs_Not_AD
MLF2,Ast,0.591076128596788,4.0759335441399,6.39346591085237,0.0133616779431022,0.281171640966682,0.302560060075424,High_vs_Not_AD
PTMS,Ast,0.764497861398219,4.00030122162205,4.83551956924757,0.0306822932545506,0.346620853050413,0.35166440394395,High_vs_Not_AD
SLC2A3,Ast,-1.35858007025196,3.51719401027846,12.3704326261893,0.000712950859546676,0.107207284932894,0.148070307732189,High_vs_Not_AD
AC092490.2,Ast,2.22899831983431,2.09256587875174,19.191390124188,3.38790330802634e-05,0.0425889137922438,0.065160988219825,High_vs_Not_AD
A2ML1-AS1,Ast,-0.75452957585731,4.38040821254873,4.3501711621385,0.0400973291400306,0.36998281721989,0.369446647566656,High_vs_Not_AD
A2ML1,Ast,0.623943241834272,5.73846598814451,5.8211894756648,0.0180504612310393,0.301569213477452,0.317766888719832,High_vs_Not_AD
LINC00612,Ast,-0.626866964974397,0.944203902916061,4.07900642230792,0.0464668505651026,0.383422193649067,0.382510676240262,High_vs_Not_AD
PZP,Ast,-0.79920626870287,2.85447331842634,5.40978170778843,0.0224879962299522,0.321315344199102,0.329948216293516,High_vs_Not_AD
AC010168.2,Ast,0.662897982393007,0.975103976273187,9.21851565912671,0.00316081019122754,0.181326362675362,0.227856469218172,High_vs_Not_AD
AC007655.2,Ast,0.727666117827861,0.246578180816319,6.79762663693933,0.0105527521676639,0.26514123769109,0.292846404654109,High_vs_Not_AD
MGP,Ast,-0.826853535414662,0.201813434326135,6.21482719388891,0.0143054100340288,0.285462192266281,0.306404909106897,High_vs_Not_AD
RASSF8,Ast,0.503190429233564,8.26235326747316,4.09267508618841,0.0463067835707276,0.383422193649067,0.382157928117116,High_vs_Not_AD
FAR2,Ast,-0.513146878330657,3.09772724541884,5.68920922308491,0.0193699016543849,0.305984353733884,0.322142586453816,High_vs_Not_AD
CPNE8-AS1,Ast,-0.995306650680544,0.178199490880764,6.91189279789859,0.00988092485103417,0.261460192287536,0.289968887057295,High_vs_Not_AD
C12orf40,Ast,0.551271420756521,2.55843416167397,4.45499542024402,0.0378399035588563,0.365731169655328,0.364666246994191,High_vs_Not_AD
AC079950.1,Ast,-0.548237395144845,3.33434208266558,3.97252946401185,0.0495637800105045,0.390883193666151,0.387688587840813,High_vs_Not_AD
SLC38A2,Ast,0.792988095912751,5.70453435544606,4.33442137407344,0.0404477001369813,0.370495097734255,0.370577787608099,High_vs_Not_AD
AC025031.1,Ast,-0.994755336219784,-0.314373559250732,4.90138007070227,0.028734090104081,0.339784889832602,0.346242276988712,High_vs_Not_AD
AC024257.1,Ast,-1.07394279386482,2.01336012947144,5.18200234135597,0.0253946995541878,0.329064307572256,0.338401434747449,High_vs_Not_AD
DDN-AS1,Ast,-0.54572506661592,1.41451300506079,5.93309017177056,0.0169638820793091,0.297215529017535,0.314271463002693,High_vs_Not_AD
TUBA1A,Ast,-0.567343925612568,5.35176503443806,5.31536511511248,0.0236487777333673,0.327151716150994,0.33302763380916,High_vs_Not_AD
FAM186B,Ast,-0.641826576355191,0.389422957120792,6.81125316606548,0.0105170832815403,0.26514123769109,0.292660085597796,High_vs_Not_AD
TMBIM6,Ast,0.505393779344963,6.46545421253704,10.7680231784916,0.00151467309596413,0.137879673563938,0.186162393033853,High_vs_Not_AD
FAIM2,Ast,0.643386851315918,5.2481797555755,8.03706552093738,0.00576180063831953,0.229663900473374,0.263268040363362,High_vs_Not_AD
AQP6,Ast,0.752953489149543,0.956562537714105,4.40712669527201,0.0386797335964701,0.367115908584682,0.366709944937992,High_vs_Not_AD
COX14,Ast,-0.769734281297484,2.34758759582675,11.2796418122226,0.00118872348868451,0.126057871457166,0.173022983507927,High_vs_Not_AD
METTL7A,Ast,0.587374815140665,6.79480115060764,7.8766837958821,0.00624567727277441,0.237491280052297,0.267874728523838,High_vs_Not_AD
AC023509.2,Ast,-0.710714465943477,0.884128518215721,5.2285591857154,0.0246038981008525,0.328642512384806,0.336483074547674,High_vs_Not_AD
AC023509.6,Ast,-0.693184740560141,5.67957647734426,4.39378105701601,0.0391339160776602,0.367788399727972,0.367586994761396,High_vs_Not_AD
METTL7B,Ast,0.701537245579301,1.78442159996021,5.31616832356011,0.0236241679574589,0.327151716150994,0.33302763380916,High_vs_Not_AD
BLOC1S1,Ast,-0.584424875929436,3.65466558486934,9.48051779397296,0.00282159251246891,0.172308025849607,0.223369825255983,High_vs_Not_AD
AC009779.2,Ast,-0.58275969024447,2.55332470057562,6.50727002226052,0.0125965287775901,0.278026886150583,0.302504571490577,High_vs_Not_AD
RPS26,Ast,-0.570361658163097,3.88148023060965,5.88860907793708,0.0174212933237101,0.299221476002877,0.315787659716637,High_vs_Not_AD
RPL41,Ast,-0.682404362479645,5.83009387839015,8.19017014865266,0.00533581251054459,0.2256715441567,0.257445274902483,High_vs_Not_AD
AC073896.3,Ast,-0.565136061315765,0.373440967201086,4.20151123353668,0.0431179182263608,0.37577484905953,0.375602782287565,High_vs_Not_AD
STAC3,Ast,-0.755373553680104,1.61695930728239,13.1267601058124,0.000497220191191851,0.098462144624994,0.135965732602925,High_vs_Not_AD
GLI1,Ast,0.58862625886645,2.62060020595039,3.98799986111075,0.0491364195008765,0.390504375622016,0.387050602731141,High_vs_Not_AD
ARHGEF25,Ast,0.563675559420056,2.84973666688403,5.30447051345752,0.023797361622504,0.327151716150994,0.333692259694236,High_vs_Not_AD
AC025165.2,Ast,-0.725497032768793,1.79692535670175,4.40479360270523,0.0388729095891045,0.367115908584682,0.367148629757936,High_vs_Not_AD
AC083805.2,Ast,-0.71172447232056,0.85355696084087,4.68233286227962,0.0331600747111229,0.353606346392224,0.355869490440898,High_vs_Not_AD
AC020637.1,Ast,0.687522233622939,0.974826148059157,5.48544463601674,0.0214258028071078,0.318372132315735,0.32876051201898,High_vs_Not_AD
AC025576.3,Ast,-0.610365292667685,2.06378902255053,4.92700949515354,0.0291823636880093,0.342188046318254,0.347412258881,High_vs_Not_AD
CSRP2,Ast,-0.627170668994079,3.66176922823567,5.6881856604688,0.0193770967486988,0.305984353733884,0.322142586453816,High_vs_Not_AD
AC073571.1,Ast,-0.729161344522706,2.54242273262097,4.18895666483001,0.0438822178817775,0.378374518998871,0.376948075299857,High_vs_Not_AD
AC078955.1,Ast,-0.77507411602252,2.85366358313685,4.25038323025774,0.0424013908387501,0.374209664825369,0.374290843675475,High_vs_Not_AD
AC091214.1,Ast,-0.601348709859519,0.960306881843408,7.00776106375321,0.00962921569656856,0.258976689058628,0.288861822296824,High_vs_Not_AD
DUSP6,Ast,0.700660214005824,2.07426873625947,5.81324459581551,0.0181306976812048,0.301569213477452,0.317808726591481,High_vs_Not_AD
DCN,Ast,1.21736134466441,1.89692034737879,4.49133258716656,0.0370728548718739,0.36399562925353,0.363122626672413,High_vs_Not_AD
LINC02413,Ast,-1.0887424149133,-0.552802438002122,5.92534738521981,0.0163030580895066,0.293811025913421,0.311985925175897,High_vs_Not_AD
AC138123.2,Ast,-1.01195620154388,0.373784896854602,4.87333102737669,0.029590535257081,0.342873633577234,0.348704655034437,High_vs_Not_AD
